id,folder,instrument,matchup,N_vs_N,observed,actual_winner,attacker_clock,defender_clock,predicted_winner,predicted,actual_branch_predicted,pcterr,abs_pcterr,band_edge_pcterr,time_result,winner_classification,clock_gap_pct,alpaca_bound_branch,domain_class,verdict,flags,arithmetic
NanoMart_2v1_T1LanvT1Lan_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,LanT1x2[seoyoon] vs LanT1x1[vulcanus],2v1,"[21,23]",attacker,18.780270,50.139105,attacker,18.780270,18.780270,,,,WINNER_ONLY,CORRECT,166.977551,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 19-21);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 149.833*(2*2)*1/(4.088*5*1.104)*1*1/sqrt(2)=18.7803; target_count=1; total=18.780270]; defender clock [plain: 149.833*(2.004*2)*0.88/(4.08*5*1.03333)*1*1/sqrt(1)=25.0696; target_count=2; total=50.139105]
NanoMart_2v1_T1LanvT1MM_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,LanT1x2[seoyoon] vs MMT1x1[vulcanus],2v1,"[6,8]",defender,94.211212,7.127945,defender,7.127945,7.127945,,,,WINNER_ONLY,CORRECT,1221.716256,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 6-6);factorized_K;true_strike_enemy_defense_x0.88;true_strike_own_MM_attack_x1.04;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 488.71*(6.152*1)*1/(4.088*5*1.104)*1*1/sqrt(2)=94.2112; target_count=1; total=94.211212]; defender clock [plain: 167.557*(2.004*2)*0.88/(30.86*5*1.07467)*1*1/sqrt(1)=3.56397; target_count=2; total=7.127945]
NanoMart_2v1_T1MMvT1MM_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,MMT1x2[seoyoon] vs MMT1x1[vulcanus],2v1,"[9,11]",defender,60.881408,9.889660,defender,9.889660,9.889660,,,,WINNER_ONLY,CORRECT,515.606662,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 7-9);true_strike_own_MM_attack_x1.04;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 566.66*(6.152*1)*1/(7.335*5*1.104)*1*1/sqrt(2)=60.8814; target_count=1; total=60.881408]; defender clock [plain: 566.66*(1.447*1)*1/(30.86*5*1.07467)*1*1/sqrt(1)=4.94483; target_count=2; total=9.889660]
NanoMart_300_NoHero,NanoMart,nanomart_multicount,InfT6x300[] vs InfT6x200[],300v200,,attacker,3169.449387,5845.735419,defender,5845.735419,3169.449387,,,,WINNER_ONLY,WRONG,84.440094,N/A,out_nanomart_multicount_winner_only,FAIL,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1)*10.889*0.748/sqrt(300)=15.8472; target_count=200; total=3169.449387]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=300; total=5845.735419]
NanoMart_300_SeoYoonlvl3,NanoMart,nanomart_multicount,InfT6x300[seoyoon] vs InfT6x200[],300v200,,attacker,2756.042946,5845.735419,defender,5845.735419,2756.042946,,,,WINNER_ONLY,WRONG,112.106108,N/A,out_nanomart_multicount_winner_only,FAIL,,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*1.15)*10.889*0.748/sqrt(300)=13.7802; target_count=200; total=2756.042946]; defender clock [plain: 12.524*(9.018*11)*1/(6.12*6*1)*10.889*0.748/sqrt(200)=19.4858; target_count=300; total=5845.735419]
NanoMart_300_Vulcanus,NanoMart,nanomart_multicount,InfT6x300[] vs InfT6x200[vulcanus],300v200,"[297,299]",attacker,3301.509778,4978.303712,defender,4978.303712,3301.509778,,,,WINNER_ONLY,WRONG,50.788701,N/A,out_nanomart_multicount_winner_only,FAIL,band_rederived_phase3(was 295-297);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(9*11)*1/(6.132*6*0.96)*10.889*0.748/sqrt(300)=16.5075; target_count=200; total=3301.509778]; defender clock [plain: 12.524*(9.018*11)*0.88/(6.12*6*1.03333)*10.889*0.748/sqrt(200)=16.5943; target_count=300; total=4978.303712]
NanoMart_Exp4_1v1_T1InfvT1Inf_Att+10A+10L_Def+10A+10D+10H_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[246,248]",defender,266.447470,228.597459,defender,228.597459,228.597459,-7.450422,7.450422,-7.074204,WITHIN_10PCT,CORRECT,16.557494,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 244-246);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.4*6.6)*1/(1.124*1.1*1.104)*1*1/sqrt(1)=266.447; target_count=1; total=266.447470]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1.1*1.03333)*1*1/sqrt(1)=228.597; target_count=1; total=228.597459]
NanoMart_Exp4_1v1_T1InfvT1Inf_Att+10A+10L_Def+10A+20D+10H_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[243,245]",defender,296.725592,226.178438,defender,226.178438,226.178438,-7.303919,7.303919,-6.922453,WITHIN_10PCT,CORRECT,31.190928,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 241-243);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.9*6.6)*1/(1.124*1.1*1.104)*1*1/sqrt(1)=296.726; target_count=1; total=296.725592]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.134*1*1.03333)*1*1/sqrt(1)=226.178; target_count=1; total=226.178438]
NanoMart_Exp4_1v1_T1InfvT1Inf_Att+10A+10L_Def+10A+20D_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[267,269]",attacker,267.136216,251.685587,defender,251.685587,267.136216,-0.322308,0.322308,0.000000,CEIL_HIT,COIN_FLIP,6.138861,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 265-267);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.9*6)*1/(1.135*1.1*1.104)*1*1/sqrt(1)=267.136; target_count=1; total=267.136216]; defender clock [plain: 12.524*(4.46*6)*0.88/(1.134*1*1.03333)*1*1/sqrt(1)=251.686; target_count=1; total=251.685587]
NanoMart_Exp4_1v1_T1InfvT1Inf_Att+10A+10L_Def+10D+10H_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[264,266]",attacker,266.447470,251.457205,defender,251.457205,266.447470,0.546215,0.546215,0.168222,WITHIN_10PCT,COIN_FLIP,5.961359,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 262-264);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.4*6.6)*1/(1.124*1.1*1.104)*1*1/sqrt(1)=266.447; target_count=1; total=266.447470]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=1; total=251.457205]
NanoMart_Exp4_1v1_T1InfvT1Inf_Att+10L_Def+10A+20D_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[243,245]",defender,296.672803,226.178438,defender,226.178438,226.178438,-7.303919,7.303919,-6.922453,WITHIN_10PCT,CORRECT,31.167589,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 241-243);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.9*6)*1/(1.022*1.1*1.104)*1*1/sqrt(1)=296.673; target_count=1; total=296.672803]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.134*1*1.03333)*1*1/sqrt(1)=226.178; target_count=1; total=226.178438]
NanoMart_Exp4_1v1_T1InfvT1Inf_Att+10L_Def+10D+10H_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[270,272]",defender,293.040075,251.457205,defender,251.457205,251.457205,-7.211364,7.211364,-6.867702,WITHIN_10PCT,CORRECT,16.536758,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 268-270);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.4*6.6)*1/(1.022*1.1*1.104)*1*1/sqrt(1)=293.04; target_count=1; total=293.040075]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=1; total=251.457205]
NanoMart_Exp4_1v1_T1InfvT1Inf_Att+10L_Def+10D_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[264,266]",attacker,266.400068,251.457205,defender,251.457205,266.400068,0.528328,0.528328,0.150402,WITHIN_10PCT,COIN_FLIP,5.942508,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 262-264);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.4*6)*1/(1.022*1.1*1.104)*1*1/sqrt(1)=266.4; target_count=1; total=266.400068]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=1; total=251.457205]
NanoMart_Exp4_1v1_T1InfvT1Inf_Def+10A+10D_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[243,245]",defender,296.769676,226.178438,defender,226.178438,226.178438,-7.303919,7.303919,-6.922453,WITHIN_10PCT,CORRECT,31.210419,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 241-243);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.456*6)*1/(1.022*1*1.104)*1*1/sqrt(1)=296.77; target_count=1; total=296.769676]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.134*1*1.03333)*1*1/sqrt(1)=226.178; target_count=1; total=226.178438]
NanoMart_Exp4_1v1_T1InfvT1Inf_Def+10A+20D+10H_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[243,245]",defender,359.300432,226.178438,defender,226.178438,226.178438,-7.303919,7.303919,-6.922453,WITHIN_10PCT,CORRECT,58.857066,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 241-243);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.9*6.606)*1/(1.022*1*1.104)*1*1/sqrt(1)=359.3; target_count=1; total=359.300432]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.134*1*1.03333)*1*1/sqrt(1)=226.178; target_count=1; total=226.178438]
NanoMart_Exp4_1v1_T1InfvT1Inf_Def+10A+20D_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[243,245]",defender,326.340083,226.178438,defender,226.178438,226.178438,-7.303919,7.303919,-6.922453,WITHIN_10PCT,CORRECT,44.284347,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 241-243);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.9*6)*1/(1.022*1*1.104)*1*1/sqrt(1)=326.34; target_count=1; total=326.340083]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.134*1*1.03333)*1*1/sqrt(1)=226.178; target_count=1; total=226.178438]
NanoMart_Exp4_1v1_T1InfvT1Inf_Def+10D_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[270,272]",defender,293.040075,251.457205,defender,251.457205,251.457205,-7.211364,7.211364,-6.867702,WITHIN_10PCT,CORRECT,16.536758,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 268-270);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.4*6)*1/(1.022*1*1.104)*1*1/sqrt(1)=293.04; target_count=1; total=293.040075]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=1; total=251.457205]
NanoMart_SetA_1v1_T1InfvT1Inf_Vulcanus_SeoYoonlvl3,NanoMart,nanomart_1v1,InfT1x1[vulcanus] vs InfT1x1[seoyoon],1v1,"[264,266]",defender,251.457205,266.400068,attacker,251.457205,266.400068,0.528328,0.528328,0.150402,WITHIN_10PCT,COIN_FLIP,5.942508,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 262-264);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=1; total=251.457205]; defender clock [plain: 12.524*(4*6)*1/(1.022*1*1.104)*1*1/sqrt(1)=266.4; target_count=1; total=266.400068]
NanoMart_SetA_1v1_T3InfvT2Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT3x1[seoyoon] vs InfT2x1[vulcanus],1v1,"[189,191]",attacker,185.863109,304.605199,attacker,185.863109,185.863109,-2.177311,2.177311,-1.659730,WITHIN_10PCT,CORRECT,63.886852,N/A,out_nanomart_nonT1_tier,PASS,band_rederived_phase3(was 187-189);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(5*7)*1/(3.066*3*1.104)*4.323*0.996/sqrt(1)=185.863; target_count=1; total=185.863109]; defender clock [plain: 12.524*(6.012*8)*0.88/(2.04*2*1.03333)*2.68*0.904/sqrt(1)=304.605; target_count=1; total=304.605199]
NanoMart_SetA_1v1_T4InfvT2Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT4x1[seoyoon] vs InfT2x1[vulcanus],1v1,"[144,146]",attacker,142.299428,351.589035,attacker,142.299428,142.299428,-1.862464,1.862464,-1.180953,WITHIN_10PCT,CORRECT,147.076914,N/A,out_nanomart_nonT1_tier,PASS,band_rederived_phase3(was 142-144);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(5*7)*1/(4.088*4*1.104)*5.884*0.996/sqrt(1)=142.299; target_count=1; total=142.299428]; defender clock [plain: 12.524*(7.014*9)*0.88/(2.04*2*1.03333)*2.68*0.795/sqrt(1)=351.589; target_count=1; total=351.589035]
NanoMart_SetA_1v1_T5InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT5x1[seoyoon] vs InfT1x1[vulcanus],1v1,"[81,83]",attacker,104.332923,645.406825,attacker,104.332923,104.332923,27.235272,27.235272,25.702316,MISS,CORRECT,518.603226,N/A,out_nanomart_nonT1_tier,FAIL,band_rederived_phase3(was 79-81);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(5.11*5*1.104)*9.791*1/sqrt(1)=104.333; target_count=1; total=104.332923]; defender clock [plain: 12.524*(8.016*10)*0.88/(1.02*1*1.03333)*1*0.77/sqrt(1)=645.407; target_count=1; total=645.406825]
NanoMart_SetA_1v1_T5InfvT2Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT5x1[seoyoon] vs InfT2x1[vulcanus],1v1,"[120,122]",attacker,151.543570,432.422573,attacker,151.543570,151.543570,25.242620,25.242620,24.216041,MISS,CORRECT,185.345378,N/A,out_nanomart_nonT1_tier,FAIL,band_rederived_phase3(was 118-120);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(5*7)*1/(5.11*5*1.104)*9.791*0.996/sqrt(1)=151.544; target_count=1; total=151.543570]; defender clock [plain: 12.524*(8.016*10)*0.88/(2.04*2*1.03333)*2.68*0.77/sqrt(1)=432.423; target_count=1; total=432.422573]
NanoMart_SetA_1v1_T6InfvT2Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_1v1,InfT6x1[seoyoon] vs InfT2x1[vulcanus],1v1,"[102,104]",attacker,117.040446,519.833707,attacker,117.040446,117.040446,13.631501,13.631501,12.538891,MISS,CORRECT,344.148774,N/A,out_nanomart_nonT1_tier,FAIL,band_rederived_phase3(was 100-102);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(5*7)*1/(6.132*6*1.104)*10.889*0.996/sqrt(1)=117.04; target_count=1; total=117.040446]; defender clock [plain: 12.524*(9.018*11)*0.88/(2.04*2*1.03333)*2.68*0.748/sqrt(1)=519.834; target_count=1; total=519.833707]
NanoMart_SetA_1v1_T6InfvT2Inf_SeoYoonlvl3_Vulcanus_Duplicate2,NanoMart,nanomart_1v1,InfT6x1[seoyoon] vs InfT2x1[vulcanus],1v1,"[102,104]",attacker,117.040446,519.833707,attacker,117.040446,117.040446,13.631501,13.631501,12.538891,MISS,CORRECT,344.148774,N/A,out_nanomart_nonT1_tier,FAIL,band_rederived_phase3(was 100-102);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(5*7)*1/(6.132*6*1.104)*10.889*0.996/sqrt(1)=117.04; target_count=1; total=117.040446]; defender clock [plain: 12.524*(9.018*11)*0.88/(2.04*2*1.03333)*2.68*0.748/sqrt(1)=519.834; target_count=1; total=519.833707]
NanoMart_SetB_1v1_T1InfvT1Inf_NoAttackerHero_Vulcanus,NanoMart,nanomart_1v1,InfT1x1[] vs InfT1x1[vulcanus],1v1,"[270,272]",defender,306.360078,251.457205,defender,251.457205,251.457205,-7.211364,7.211364,-6.867702,WITHIN_10PCT,CORRECT,21.833884,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 268-270);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(1.022*1*0.96)*1*1/sqrt(1)=306.36; target_count=1; total=306.360078]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=1; total=251.457205]
NanoMart_SetB_1v1_T1InfvT1Inf_Vulcanus_SeoYoonlvl3,NanoMart,nanomart_1v1,InfT1x1[vulcanus] vs InfT1x1[seoyoon],1v1,"[264,266]",defender,251.457205,266.400068,attacker,251.457205,266.400068,0.528328,0.528328,0.150402,WITHIN_10PCT,COIN_FLIP,5.942508,N/A,in_nanomart_T1,PASS,band_rederived_phase3(was 262-264);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=1; total=251.457205]; defender clock [plain: 12.524*(4*6)*1/(1.022*1*1.104)*1*1/sqrt(1)=266.4; target_count=1; total=266.400068]
NanoMart_SetB_1v1_T1LanvT1Lan_NoAttackerHero_Vulcanus,NanoMart,nanomart_1v1,LanT1x1[] vs LanT1x1[vulcanus],1v1,"[30,32]",defender,30.543209,25.069552,defender,25.069552,25.069552,-19.130476,19.130476,-16.434825,MISS,CORRECT,21.833884,N/A,out_factorized_K_pm15,FAIL,band_rederived_phase3(was 28-30);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 149.833*(2*2)*1/(4.088*5*0.96)*1*1/sqrt(1)=30.5432; target_count=1; total=30.543209]; defender clock [plain: 149.833*(2.004*2)*0.88/(4.08*5*1.03333)*1*1/sqrt(1)=25.0696; target_count=1; total=25.069552]
NanoMart_SetC_1v3_T1InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT1x1[seoyoon] vs InfT1x3[vulcanus],1v3,"[156,158]",defender,799.200204,145.178885,defender,145.178885,145.178885,,,,WINNER_ONLY,CORRECT,450.493417,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 154-156);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(1.022*1*1.104)*1*1/sqrt(1)=266.4; target_count=3; total=799.200204]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(3)=145.179; target_count=1; total=145.178885]
NanoMart_SetC_1v5_T1InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT1x1[seoyoon] vs InfT1x5[vulcanus],1v5,"[120,122]",defender,1332.000340,112.455081,defender,112.455081,112.455081,,,,WINNER_ONLY,CORRECT,1084.473243,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 118-120);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(1.022*1*1.104)*1*1/sqrt(1)=266.4; target_count=5; total=1332.000340]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(5)=112.455; target_count=1; total=112.455081]
NanoMart_SetC_2v2_T1InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT1x2[seoyoon] vs InfT1x2[vulcanus],2v2,"[318,320]",attacker,376.746589,355.614189,defender,355.614189,376.746589,,,,WINNER_ONLY,COIN_FLIP,5.942508,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 316-318);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(1.022*1*1.104)*1*1/sqrt(2)=188.373; target_count=2; total=376.746589]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(2)=177.807; target_count=2; total=355.614189]
NanoMart_SetC_2v2_T1LanvT1Lan_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,LanT1x2[seoyoon] vs LanT1x2[vulcanus],2v2,"[36,38]",attacker,37.560540,35.453701,defender,35.453701,37.560540,,,,WINNER_ONLY,COIN_FLIP,5.942508,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 34-36);factorized_K;true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 149.833*(2*2)*1/(4.088*5*1.104)*1*1/sqrt(2)=18.7803; target_count=2; total=37.560540]; defender clock [plain: 149.833*(2.004*2)*0.88/(4.08*5*1.03333)*1*1/sqrt(2)=17.7269; target_count=2; total=35.453701]
NanoMart_SetC_3v1_T1InfvT1Inf_SeoYoonlvl3_Vulcanus,NanoMart,nanomart_multicount,InfT1x3[seoyoon] vs InfT1x1[vulcanus],3v1,"[153,155]",attacker,153.806151,754.371614,attacker,153.806151,153.806151,,,,WINNER_ONLY,CORRECT,390.469080,N/A,out_nanomart_multicount_winner_only,PASS,band_rederived_phase3(was 151-153);true_strike_enemy_defense_x0.88;vulcanus_S1_enemy_attack_x0.96;vulcanus_S2_avg_x31_30,attacker clock [plain: 12.524*(4*6)*1/(1.022*1*1.104)*1*1/sqrt(3)=153.806; target_count=1; total=153.806151]; defender clock [plain: 12.524*(4.008*6)*0.88/(1.02*1*1.03333)*1*1/sqrt(1)=251.457; target_count=3; total=754.371614]
exp0_beast,legacy,legacy,InfTNonex20000[] vs none[],20000v0,,defender,unmeasured,unmeasured,ABSTAIN,unmeasured,unmeasured,,,,NOT_SCORED,ABSTAIN,,N/A,out_legacy_no_numeric_inputs,SKIP,legacy_no_numeric_inputs,Legacy row lacks normalized numeric inputs
exp1_mirror_20k,legacy,legacy,none[] vs none[],0v0,,attacker,unmeasured,unmeasured,ABSTAIN,unmeasured,unmeasured,,,,NOT_SCORED,ABSTAIN,,N/A,out_legacy_no_numeric_inputs,SKIP,legacy_no_numeric_inputs,Legacy row lacks normalized numeric inputs
exp2_mirror_2k,legacy,legacy,none[] vs none[],0v0,,attacker,unmeasured,unmeasured,ABSTAIN,unmeasured,unmeasured,,,,NOT_SCORED,ABSTAIN,,N/A,out_legacy_no_numeric_inputs,SKIP,legacy_no_numeric_inputs,Legacy row lacks normalized numeric inputs
exp3a_lancer,legacy,legacy,LanTNonex10000[] vs MMTNonex10000[],10000v10000,,attacker,unmeasured,unmeasured,ABSTAIN,unmeasured,unmeasured,,,,NOT_SCORED,ABSTAIN,,N/A,out_legacy_no_numeric_inputs,SKIP,legacy_class_inferred;legacy_no_numeric_inputs,Legacy row lacks normalized numeric inputs
exp3b_lancer,legacy,legacy,none[] vs none[],0v0,,defender,unmeasured,unmeasured,ABSTAIN,unmeasured,unmeasured,,,,NOT_SCORED,ABSTAIN,,N/A,out_legacy_no_numeric_inputs,SKIP,legacy_no_numeric_inputs,Legacy row lacks normalized numeric inputs
exp4_inf_vs_lancer,legacy,legacy,InfTNonex10000[] vs LanTNonex10000[],10000v10000,,attacker,unmeasured,unmeasured,ABSTAIN,unmeasured,unmeasured,,,,NOT_SCORED,ABSTAIN,,N/A,out_legacy_no_numeric_inputs,SKIP,legacy_no_numeric_inputs,Legacy row lacks normalized numeric inputs
exp4b_inf_vs_lancer_mueller_updated,legacy,legacy,InfTNonex10000[] vs LanTNonex10000[],10000v10000,,attacker,unmeasured,unmeasured,ABSTAIN,unmeasured,unmeasured,,,,NOT_SCORED,ABSTAIN,,N/A,out_legacy_no_numeric_inputs,SKIP,legacy_no_numeric_inputs,Legacy row lacks normalized numeric inputs
exp4c_inf_vs_lancer_gordon,legacy,legacy,InfTNonex10000[] vs LanTNonex10000[],10000v10000,,attacker,unmeasured,unmeasured,ABSTAIN,unmeasured,unmeasured,,,,NOT_SCORED,ABSTAIN,,N/A,out_legacy_no_numeric_inputs,SKIP,legacy_no_numeric_inputs,Legacy row lacks normalized numeric inputs
exp5_inf_vs_marksman,legacy,legacy,InfTNonex10000[] vs MMTNonex10000[],10000v10000,,attacker,unmeasured,unmeasured,ABSTAIN,unmeasured,unmeasured,,,,NOT_SCORED,ABSTAIN,,N/A,out_legacy_no_numeric_inputs,SKIP,legacy_no_numeric_inputs,Legacy row lacks normalized numeric inputs
